t,XR,YR,ZR,XL,YL,ZL,theta 0,theta 7,theta 8,elbow R,elbow L,wrist R,wrist L,bass pedal,hihat control,head yaw,head pitch
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3673,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3022
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3683,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3062
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3692,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3101
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3701,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3139
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3711,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3176
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3719,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3211
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3728,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3245
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3737,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3277
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3745,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3306
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3753,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3334
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3762,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3359
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3770,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3382
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3777,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3402
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3785,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3420
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3793,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3436
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3800,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3449
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3807,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3461
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3814,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3470
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3821,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3477
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3828,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3482
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3834,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3486
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3841,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3489
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3847,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3490
57.9617,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3853,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
57.9618,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3859,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3866,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3875,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3884,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3892,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3901,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3909,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3918,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5238,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3926,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3934,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3942,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3950,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3958,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3966,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3974,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3982,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3990,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.3998,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4005,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4013,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4020,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4028,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4035,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4042,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4049,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4057,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4064,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4071,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4078,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4085,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4091,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4098,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4105,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4112,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4118,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4125,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4131,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4138,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4144,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4150,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4157,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4163,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
58.5239,-0.1620,0.6760,-0.0830,-0.1390,0.3580,-0.4270,0.4169,0.1745,0.1745,0.0000,0.0000,0.3491,0.3491,0.0000,-0.0524,0.2352,0.3491
